{ l: 0, r: 0, arr: [ 4 ], sum: 4 }
{ l: 6767, r: 5, arr: [], sum: NaN }
{ l: 6768, r: 5, arr: [], sum: NaN }
{ l: 6769, r: 5, arr: [], sum: NaN }
{ l: 6770, r: 5, arr: [], sum: NaN }
{ l: 6771, r: 5, arr: [], sum: NaN }
{ l: 6772, r: 5, arr: [], sum: NaN }
{ l: 6773, r: 5, arr: [], sum: NaN }
{ l: 6774, r: 5, arr: [], sum: NaN }
{ l: 6775, r: 5, arr: [], sum: NaN }
{ l: 6776, r: 5, arr: [], sum: NaN }
{ l: 6777, r: 5, arr: [], sum: NaN }
{ l: 6778, r: 5, arr: [], sum: NaN }
{ l: 6779, r: 5, arr: [], sum: NaN }
{ l: 6780, r: 5, arr: [], sum: NaN }
{ l: 6781, r: 5, arr: [], sum: NaN }
{ l: 6782, r: 5, arr: [], sum: NaN }
{ l: 6783, r: 5, arr: [], sum: NaN }
{ l: 6784, r: 5, arr: [], sum: NaN }
{ l: 6785, r: 5, arr: [], sum: NaN }
{ l: 6786, r: 5, arr: [], sum: NaN }
{ l: 6787, r: 5, arr: [], sum: NaN }
{ l: 6788, r: 5, arr: [], sum: NaN }
{ l: 6789, r: 5, arr: [], sum: NaN }
{ l: 6790, r: 5, arr: [], sum: NaN }
{ l: 6791, r: 5, arr: [], sum: NaN }
{ l: 6792, r: 5, arr: [], sum: NaN }
{ l: 6793, r: 5, arr: [], sum: NaN }
{ l: 6794, r: 5, arr: [], sum: NaN }
{ l: 6795, r: 5, arr: [], sum: NaN }
{ l: 6796, r: 5, arr: [], sum: NaN }
{ l: 6797, r: 5, arr: [], sum: NaN }
{ l: 6798, r: 5, arr: [], sum: NaN }
{ l: 6799, r: 5, arr: [], sum: NaN }
{ l: 6800, r: 5, arr: [], sum: NaN }
{ l: 6801, r: 5, arr: [], sum: NaN }
{ l: 6802, r: 5, arr: [], sum: NaN }
{ l: 6803, r: 5, arr: [], sum: NaN }
{ l: 6804, r: 5, arr: [], sum: NaN }
{ l: 6805, r: 5, arr: [], sum: NaN }
{ l: 6806, r: 5, arr: [], sum: NaN }
{ l: 6807, r: 5, arr: [], sum: NaN }
{ l: 6808, r: 5, arr: [], sum: NaN }
{ l: 6809, r: 5, arr: [], sum: NaN }
{ l: 6810, r: 5, arr: [], sum: NaN }
{ l: 6811, r: 5, arr: [], sum: NaN }
{ l: 6812, r: 5, arr: [], sum: NaN }
{ l: 6813, r: 5, arr: [], sum: NaN }
{ l: 6814, r: 5, arr: [], sum: NaN }
{ l: 6815, r: 5, arr: [], sum: NaN }
{ l: 6816, r: 5, arr: [], sum: NaN }
{ l: 6817, r: 5, arr: [], sum: NaN }
{ l: 6818, r: 5, arr: [], sum: NaN }
{ l: 6819, r: 5, arr: [], sum: NaN }
{ l: 6820, r: 5, arr: [], sum: NaN }
{ l: 6821, r: 5, arr: [], sum: NaN }
{ l: 6822, r: 5, arr: [], sum: NaN }
{ l: 6823, r: 5, arr: [], sum: NaN }
{ l: 6824, r: 5, arr: [], sum: NaN }
{ l: 6825, r: 5, arr: [], sum: NaN }
{ l: 6826, r: 5, arr: [], sum: NaN }
{ l: 6827, r: 5, arr: [], sum: NaN }
{ l: 6828, r: 5, arr: [], sum: NaN }
{ l: 6829, r: 5, arr: [], sum: NaN }
{ l: 6830, r: 5, arr: [], sum: NaN }
{ l: 6831, r: 5, arr: [], sum: NaN }
{ l: 6832, r: 5, arr: [], sum: NaN }
{ l: 6833, r: 5, arr: [], sum: NaN }
{ l: 6834, r: 5, arr: [], sum: NaN }
{ l: 6835, r: 5, arr: [], sum: NaN }
{ l: 6836, r: 5, arr: [], sum: NaN }
{ l: 6837, r: 5, arr: [], sum: NaN }
{ l: 6838, r: 5, arr: [], sum: NaN }
{ l: 6839, r: 5, arr: [], sum: NaN }
{ l: 6840, r: 5, arr: [], sum: NaN }
{ l: 6841, r: 5, arr: [], sum: NaN }
{ l: 6842, r: 5, arr: [], sum: NaN }
{ l: 6843, r: 5, arr: [], sum: NaN }
{ l: 6844, r: 5, arr: [], sum: NaN }
{ l: 6845, r: 5, arr: [], sum: NaN }
{ l: 6846, r: 5, arr: [], sum: NaN }
{ l: 6847, r: 5, arr: [], sum: NaN }
{ l: 6848, r: 5, arr: [], sum: NaN }
{ l: 6849, r: 5, arr: [], sum: NaN }
{ l: 6850, r: 5, arr: [], sum: NaN }
{ l: 6851, r: 5, arr: [], sum: NaN }
{ l: 6852, r: 5, arr: [], sum: NaN }
{ l: 6853, r: 5, arr: [], sum: NaN }
{ l: 6854, r: 5, arr: [], sum: NaN }
{ l: 6855, r: 5, arr: [], sum: NaN }
{ l: 6856, r: 5, arr: [], sum: NaN }
{ l: 6857, r: 5, arr: [], sum: NaN }
{ l: 6858, r: 5, arr: [], sum: NaN }
{ l: 6859, r: 5, arr: [], sum: NaN }
{ l: 6860, r: 5, arr: [], sum: NaN }
{ l: 6861, r: 5, arr: [], sum: NaN }
{ l: 6862, r: 5, arr: [], sum: NaN }
{ l: 6863, r: 5, arr: [], sum: NaN }
{ l: 6864, r: 5, arr: [], sum: NaN }
{ l: 6865, r: 5, arr: [], sum: NaN }
{ l: 6866, r: 5, arr: [], sum: NaN }
{ l: 6867, r: 5, arr: [], sum: NaN }
{ l: 6868, r: 5, arr: [], sum: NaN }
{ l: 6869, r: 5, arr: [], sum: NaN }
{ l: 6870, r: 5, arr: [], sum: NaN }
{ l: 6871, r: 5, arr: [], sum: NaN }
{ l: 6872, r: 5, arr: [], sum: NaN }
{ l: 6873, r: 5, arr: [], sum: NaN }
{ l: 6874, r: 5, arr: [], sum: NaN }
{ l: 6875, r: 5, arr: [], sum: NaN }
{ l: 6876, r: 5, arr: [], sum: NaN }
{ l: 6877, r: 5, arr: [], sum: NaN }
{ l: 6878, r: 5, arr: [], sum: NaN }
{ l: 6879, r: 5, arr: [], sum: NaN }
{ l: 6880, r: 5, arr: [], sum: NaN }
{ l: 6881, r: 5, arr: [], sum: NaN }
{ l: 6882, r: 5, arr: [], sum: NaN }
{ l: 6883, r: 5, arr: [], sum: NaN }
{ l: 6884, r: 5, arr: [], sum: NaN }
{ l: 6885, r: 5, arr: [], sum: NaN }
{ l: 6886, r: 5, arr: [], sum: NaN }
{ l: 6887, r: 5, arr: [], sum: NaN }
{ l: 6888, r: 5, arr: [], sum: NaN }
{ l: 6889, r: 5, arr: [], sum: NaN }
{ l: 6890, r: 5, arr: [], sum: NaN }
{ l: 6891, r: 5, arr: [], sum: NaN }
{ l: 6892, r: 5, arr: [], sum: NaN }
{ l: 6893, r: 5, arr: [], sum: NaN }
{ l: 6894, r: 5, arr: [], sum: NaN }
{ l: 6895, r: 5, arr: [], sum: NaN }
{ l: 6896, r: 5, arr: [], sum: NaN }
{ l: 6897, r: 5, arr: [], sum: NaN }
{ l: 6898, r: 5, arr: [], sum: NaN }
{ l: 6899, r: 5, arr: [], sum: NaN }
{ l: 6900, r: 5, arr: [], sum: NaN }
{ l: 6901, r: 5, arr: [], sum: NaN }
{ l: 6902, r: 5, arr: [], sum: NaN }
{ l: 6903, r: 5, arr: [], sum: NaN }
{ l: 6904, r: 5, arr: [], sum: NaN }
{ l: 6905, r: 5, arr: [], sum: NaN }
{ l: 6906, r: 5, arr: [], sum: NaN }
{ l: 6907, r: 5, arr: [], sum: NaN }
{ l: 6908, r: 5, arr: [], sum: NaN }
{ l: 6909, r: 5, arr: [], sum: NaN }
{ l: 6910, r: 5, arr: [], sum: NaN }
{ l: 6911, r: 5, arr: [], sum: NaN }
{ l: 6912, r: 5, arr: [], sum: NaN }
{ l: 6913, r: 5, arr: [], sum: NaN }
{ l: 6914, r: 5, arr: [], sum: NaN }
{ l: 6915, r: 5, arr: [], sum: NaN }
{ l: 6916, r: 5, arr: [], sum: NaN }
{ l: 6917, r: 5, arr: [], sum: NaN }
{ l: 6918, r: 5, arr: [], sum: NaN }
{ l: 6919, r: 5, arr: [], sum: NaN }
{ l: 6920, r: 5, arr: [], sum: NaN }
{ l: 6921, r: 5, arr: [], sum: NaN }
{ l: 6922, r: 5, arr: [], sum: NaN }
{ l: 6923, r: 5, arr: [], sum: NaN }
{ l: 6924, r: 5, arr: [], sum: NaN }
{ l: 6925, r: 5, arr: [], sum: NaN }
{ l: 6926, r: 5, arr: [], sum: NaN }
{ l: 6927, r: 5, arr: [], sum: NaN }
{ l: 6928, r: 5, arr: [], sum: NaN }
{ l: 6929, r: 5, arr: [], sum: NaN }
{ l: 6930, r: 5, arr: [], sum: NaN }
{ l: 6931, r: 5, arr: [], sum: NaN }
{ l: 6932, r: 5, arr: [], sum: NaN }
{ l: 6933, r: 5, arr: [], sum: NaN }
{ l: 6934, r: 5, arr: [], sum: NaN }
{ l: 6935, r: 5, arr: [], sum: NaN }
{ l: 6936, r: 5, arr: [], sum: NaN }
{ l: 6937, r: 5, arr: [], sum: NaN }
{ l: 6938, r: 5, arr: [], sum: NaN }
{ l: 6939, r: 5, arr: [], sum: NaN }
{ l: 6940, r: 5, arr: [], sum: NaN }
{ l: 6941, r: 5, arr: [], sum: NaN }
{ l: 6942, r: 5, arr: [], sum: NaN }
{ l: 6943, r: 5, arr: [], sum: NaN }
{ l: 6944, r: 5, arr: [], sum: NaN }
{ l: 6945, r: 5, arr: [], sum: NaN }
{ l: 6946, r: 5, arr: [], sum: NaN }
{ l: 6947, r: 5, arr: [], sum: NaN }
{ l: 6948, r: 5, arr: [], sum: NaN }
{ l: 6949, r: 5, arr: [], sum: NaN }
{ l: 6950, r: 5, arr: [], sum: NaN }
{ l: 6951, r: 5, arr: [], sum: NaN }
{ l: 6952, r: 5, arr: [], sum: NaN }
{ l: 6953, r: 5, arr: [], sum: NaN }
{ l: 6954, r: 5, arr: [], sum: NaN }
{ l: 6955, r: 5, arr: [], sum: NaN }
{ l: 6956, r: 5, arr: [], sum: NaN }
{ l: 6957, r: 5, arr: [], sum: NaN }
{ l: 6958, r: 5, arr: [], sum: NaN }
{ l: 6959, r: 5, arr: [], sum: NaN }
{ l: 6960, r: 5, arr: [], sum: NaN }
{ l: 6961, r: 5, arr: [], sum: NaN }
{ l: 6962, r: 5, arr: [], sum: NaN }
{ l: 6963, r: 5, arr: [], sum: NaN }
{ l: 6964, r: 5, arr: [], sum: NaN }
{ l: 6965, r: 5, arr: [], sum: NaN }
{ l: 6966, r: 5, arr: [], sum: NaN }
{ l: 6967, r: 5, arr: [], sum: NaN }
{ l: 6968, r: 5, arr: [], sum: NaN }
{ l: 6969, r: 5, arr: [], sum: NaN }
{ l: 6970, r: 5, arr: [], sum: NaN }
{ l: 6971, r: 5, arr: [], sum: NaN }
{ l: 6972, r: 5, arr: [], sum: NaN }
{ l: 6973, r: 5, arr: [], sum: NaN }
{ l: 6974, r: 5, arr: [], sum: NaN }
{ l: 6975, r: 5, arr: [], sum: NaN }
{ l: 6976, r: 5, arr: [], sum: NaN }
{ l: 6977, r: 5, arr: [], sum: NaN }
{ l: 6978, r: 5, arr: [], sum: NaN }
{ l: 6979, r: 5, arr: [], sum: NaN }
{ l: 6980, r: 5, arr: [], sum: NaN }
{ l: 6981, r: 5, arr: [], sum: NaN }
{ l: 6982, r: 5, arr: [], sum: NaN }
{ l: 6983, r: 5, arr: [], sum: NaN }
{ l: 6984, r: 5, arr: [], sum: NaN }
{ l: 6985, r: 5, arr: [], sum: NaN }
{ l: 6986, r: 5, arr: [], sum: NaN }
{ l: 6987, r: 5, arr: [], sum: NaN }
{ l: 6988, r: 5, arr: [], sum: NaN }
{ l: 6989, r: 5, arr: [], sum: NaN }
{ l: 6990, r: 5, arr: [], sum: NaN }
{ l: 6991, r: 5, arr: [], sum: NaN }
{ l: 6992, r: 5, arr: [], sum: NaN }
{ l: 6993, r: 5, arr: [], sum: NaN }
{ l: 6994, r: 5, arr: [], sum: NaN }
{ l: 6995, r: 5, arr: [], sum: NaN }
{ l: 6996, r: 5, arr: [], sum: NaN }
{ l: 6997, r: 5, arr: [], sum: NaN }
{ l: 6998, r: 5, arr: [], sum: NaN }
{ l: 6999, r: 5, arr: [], sum: NaN }
{ l: 7000, r: 5, arr: [], sum: NaN }
{ l: 7001, r: 5, arr: [], sum: NaN }
{ l: 7002, r: 5, arr: [], sum: NaN }
{ l: 7003, r: 5, arr: [], sum: NaN }
{ l: 7004, r: 5, arr: [], sum: NaN }
{ l: 7005, r: 5, arr: [], sum: NaN }
{ l: 7006, r: 5, arr: [], sum: NaN }
{ l: 7007, r: 5, arr: [], sum: NaN }
{ l: 7008, r: 5, arr: [], sum: NaN }
{ l: 7009, r: 5, arr: [], sum: NaN }
{ l: 7010, r: 5, arr: [], sum: NaN }
{ l: 7011, r: 5, arr: [], sum: NaN }
{ l: 7012, r: 5, arr: [], sum: NaN }
{ l: 7013, r: 5, arr: [], sum: NaN }
{ l: 7014, r: 5, arr: [], sum: NaN }
{ l: 7015, r: 5, arr: [], sum: NaN }
{ l: 7016, r: 5, arr: [], sum: NaN }
{ l: 7017, r: 5, arr: [], sum: NaN }
{ l: 7018, r: 5, arr: [], sum: NaN }
{ l: 7019, r: 5, arr: [], sum: NaN }
{ l: 7020, r: 5, arr: [], sum: NaN }
{ l: 7021, r: 5, arr: [], sum: NaN }
{ l: 7022, r: 5, arr: [], sum: NaN }
{ l: 7023, r: 5, arr: [], sum: NaN }
{ l: 7024, r: 5, arr: [], sum: NaN }
{ l: 7025, r: 5, arr: [], sum: NaN }
{ l: 7026, r: 5, arr: [], sum: NaN }
{ l: 7027, r: 5, arr: [], sum: NaN }
{ l: 7028, r: 5, arr: [], sum: NaN }
{ l: 7029, r: 5, arr: [], sum: NaN }
{ l: 7030, r: 5, arr: [], sum: NaN }
{ l: 7031, r: 5, arr: [], sum: NaN }
{ l: 7032, r: 5, arr: [], sum: NaN }
{ l: 7033, r: 5, arr: [], sum: NaN }
{ l: 7034, r: 5, arr: [], sum: NaN }
{ l: 7035, r: 5, arr: [], sum: NaN }
{ l: 7036, r: 5, arr: [], sum: NaN }
{ l: 7037, r: 5, arr: [], sum: NaN }
{ l: 7038, r: 5, arr: [], sum: NaN }
{ l: 7039, r: 5, arr: [], sum: NaN }
{ l: 7040, r: 5, arr: [], sum: NaN }
{ l: 7041, r: 5, arr: [], sum: NaN }
{ l: 7042, r: 5, arr: [], sum: NaN }
{ l: 7043, r: 5, arr: [], sum: NaN }
{ l: 7044, r: 5, arr: [], sum: NaN }
{ l: 7045, r: 5, arr: [], sum: NaN }
{ l: 7046, r: 5, arr: [], sum: NaN }
{ l: 7047, r: 5, arr: [], sum: NaN }
{ l: 7048, r: 5, arr: [], sum: NaN }
{ l: 7049, r: 5, arr: [], sum: NaN }
{ l: 7050, r: 5, arr: [], sum: NaN }
{ l: 7051, r: 5, arr: [], sum: NaN }
{ l: 7052, r: 5, arr: [], sum: NaN }
{ l: 7053, r: 5, arr: [], sum: NaN }
{ l: 7054, r: 5, arr: [], sum: NaN }
{ l: 7055, r: 5, arr: [], sum: NaN }
{ l: 7056, r: 5, arr: [], sum: NaN }
{ l: 7057, r: 5, arr: [], sum: NaN }
{ l: 7058, r: 5, arr: [], sum: NaN }
{ l: 7059, r: 5, arr: [], sum: NaN }
{ l: 7060, r: 5, arr: [], sum: NaN }
{ l: 7061, r: 5, arr: [], sum: NaN }
{ l: 7062, r: 5, arr: [], sum: NaN }
{ l: 7063, r: 5, arr: [], sum: NaN }
{ l: 7064, r: 5, arr: [], sum: NaN }
{ l: 7065, r: 5, arr: [], sum: NaN }
{ l: 7066, r: 5, arr: [], sum: NaN }
{ l: 7067, r: 5, arr: [], sum: NaN }
{ l: 7068, r: 5, arr: [], sum: NaN }
{ l: 7069, r: 5, arr: [], sum: NaN }
{ l: 7070, r: 5, arr: [], sum: NaN }
{ l: 7071, r: 5, arr: [], sum: NaN }
{ l: 7072, r: 5, arr: [], sum: NaN }
{ l: 7073, r: 5, arr: [], sum: NaN }
{ l: 7074, r: 5, arr: [], sum: NaN }
{ l: 7075, r: 5, arr: [], sum: NaN }
{ l: 7076, r: 5, arr: [], sum: NaN }
{ l: 7077, r: 5, arr: [], sum: NaN }
{ l: 7078, r: 5, arr: [], sum: NaN }
{ l: 7079, r: 5, arr: [], sum: NaN }
{ l: 7080, r: 5, arr: [], sum: NaN }
{ l: 7081, r: 5, arr: [], sum: NaN }
{ l: 7082, r: 5, arr: [], sum: NaN }
{ l: 7083, r: 5, arr: [], sum: NaN }
{ l: 7084, r: 5, arr: [], sum: NaN }
{ l: 7085, r: 5, arr: [], sum: NaN }
{ l: 7086, r: 5, arr: [], sum: NaN }
{ l: 7087, r: 5, arr: [], sum: NaN }
{ l: 7088, r: 5, arr: [], sum: NaN }
{ l: 7089, r: 5, arr: [], sum: NaN }
{ l: 7090, r: 5, arr: [], sum: NaN }
{ l: 7091, r: 5, arr: [], sum: NaN }
{ l: 7092, r: 5, arr: [], sum: NaN }
{ l: 7093, r: 5, arr: [], sum: NaN }
{ l: 7094, r: 5, arr: [], sum: NaN }
{ l: 7095, r: 5, arr: [], sum: NaN }
{ l: 7096, r: 5, arr: [], sum: NaN }
{ l: 7097, r: 5, arr: [], sum: NaN }
{ l: 7098, r: 5, arr: [], sum: NaN }
{ l: 7099, r: 5, arr: [], sum: NaN }
{ l: 7100, r: 5, arr: [], sum: NaN }
{ l: 7101, r: 5, arr: [], sum: NaN }
{ l: 7102, r: 5, arr: [], sum: NaN }
{ l: 7103, r: 5, arr: [], sum: NaN }
{ l: 7104, r: 5, arr: [], sum: NaN }
{ l: 7105, r: 5, arr: [], sum: NaN }
{ l: 7106, r: 5, arr: [], sum: NaN }
{ l: 7107, r: 5, arr: [], sum: NaN }
{ l: 7108, r: 5, arr: [], sum: NaN }
{ l: 7109, r: 5, arr: [], sum: NaN }
{ l: 7110, r: 5, arr: [], sum: NaN }
{ l: 7111, r: 5, arr: [], sum: NaN }
{ l: 7112, r: 5, arr: [], sum: NaN }
{ l: 7113, r: 5, arr: [], sum: NaN }
{ l: 7114, r: 5, arr: [], sum: NaN }
{ l: 7115, r: 5, arr: [], sum: NaN }
{ l: 7116, r: 5, arr: [], sum: NaN }
{ l: 7117, r: 5, arr: [], sum: NaN }
{ l: 7118, r: 5, arr: [], sum: NaN }
{ l: 7119, r: 5, arr: [], sum: NaN }
{ l: 7120, r: 5, arr: [], sum: NaN }
{ l: 7121, r: 5, arr: [], sum: NaN }
{ l: 7122, r: 5, arr: [], sum: NaN }
{ l: 7123, r: 5, arr: [], sum: NaN }
{ l: 7124, r: 5, arr: [], sum: NaN }
{ l: 7125, r: 5, arr: [], sum: NaN }
{ l: 7126, r: 5, arr: [], sum: NaN }
{ l: 7127, r: 5, arr: [], sum: NaN }
{ l: 7128, r: 5, arr: [], sum: NaN }
{ l: 7129, r: 5, arr: [], sum: NaN }
{ l: 7130, r: 5, arr: [], sum: NaN }
{ l: 7131, r: 5, arr: [], sum: NaN }
{ l: 7132, r: 5, arr: [], sum: NaN }
{ l: 7133, r: 5, arr: [], sum: NaN }
{ l: 7134, r: 5, arr: [], sum: NaN }
{ l: 7135, r: 5, arr: [], sum: NaN }
{ l: 7136, r: 5, arr: [], sum: NaN }
{ l: 7137, r: 5, arr: [], sum: NaN }
{ l: 7138, r: 5, arr: [], sum: NaN }
{ l: 7139, r: 5, arr: [], sum: NaN }
{ l: 7140, r: 5, arr: [], sum: NaN }
{ l: 7141, r: 5, arr: [], sum: NaN }
{ l: 7142, r: 5, arr: [], sum: NaN }
{ l: 7143, r: 5, arr: [], sum: NaN }
{ l: 7144, r: 5, arr: [], sum: NaN }
{ l: 7145, r: 5, arr: [], sum: NaN }
{ l: 7146, r: 5, arr: [], sum: NaN }
{ l: 7147, r: 5, arr: [], sum: NaN }
{ l: 7148, r: 5, arr: [], sum: NaN }
{ l: 7149, r: 5, arr: [], sum: NaN }
{ l: 7150, r: 5, arr: [], sum: NaN }
{ l: 7151, r: 5, arr: [], sum: NaN }
{ l: 7152, r: 5, arr: [], sum: NaN }
{ l: 7153, r: 5, arr: [], sum: NaN }
{ l: 7154, r: 5, arr: [], sum: NaN }
{ l: 7155, r: 5, arr: [], sum: NaN }
{ l: 7156, r: 5, arr: [], sum: NaN }
{ l: 7157, r: 5, arr: [], sum: NaN }
{ l: 7158, r: 5, arr: [], sum: NaN }
{ l: 7159, r: 5, arr: [], sum: NaN }
{ l: 7160, r: 5, arr: [], sum: NaN }
{ l: 7161, r: 5, arr: [], sum: NaN }
{ l: 7162, r: 5, arr: [], sum: NaN }
{ l: 7163, r: 5, arr: [], sum: NaN }
{ l: 7164, r: 5, arr: [], sum: NaN }
{ l: 7165, r: 5, arr: [], sum: NaN }
{ l: 7166, r: 5, arr: [], sum: NaN }
{ l: 7167, r: 5, arr: [], sum: NaN }
{ l: 7168, r: 5, arr: [], sum: NaN }
{ l: 7169, r: 5, arr: [], sum: NaN }
{ l: 7170, r: 5, arr: [], sum: NaN }
{ l: 7171, r: 5, arr: [], sum: NaN }
{ l: 7172, r: 5, arr: [], sum: NaN }
{ l: 7173, r: 5, arr: [], sum: NaN }
{ l: 7174, r: 5, arr: [], sum: NaN }
{ l: 7175, r: 5, arr: [], sum: NaN }
{ l: 7176, r: 5, arr: [], sum: NaN }
{ l: 7177, r: 5, arr: [], sum: NaN }
{ l: 7178, r: 5, arr: [], sum: NaN }
{ l: 7179, r: 5, arr: [], sum: NaN }
{ l: 7180, r: 5, arr: [], sum: NaN }
{ l: 7181, r: 5, arr: [], sum: NaN }
{ l: 7182, r: 5, arr: [], sum: NaN }
{ l: 7183, r: 5, arr: [], sum: NaN }
{ l: 7184, r: 5, arr: [], sum: NaN }
{ l: 7185, r: 5, arr: [], sum: NaN }
{ l: 7186, r: 5, arr: [], sum: NaN }
{ l: 7187, r: 5, arr: [], sum: NaN }
{ l: 7188, r: 5, arr: [], sum: NaN }
{ l: 7189, r: 5, arr: [], sum: NaN }
{ l: 7190, r: 5, arr: [], sum: NaN }
{ l: 7191, r: 5, arr: [], sum: NaN }
{ l: 7192, r: 5, arr: [], sum: NaN }
{ l: 7193, r: 5, arr: [], sum: NaN }
{ l: 7194, r: 5, arr: [], sum: NaN }
{ l: 7195, r: 5, arr: [], sum: NaN }
{ l: 7196, r: 5, arr: [], sum: NaN }
{ l: 7197, r: 5, arr: [], sum: NaN }
{ l: 7198, r: 5, arr: [], sum: NaN }
{ l: 7199, r: 5, arr: [], sum: NaN }
{ l: 7200, r: 5, arr: [], sum: NaN }
{ l: 7201, r: 5, arr: [], sum: NaN }
{ l: 7202, r: 5, arr: [], sum: NaN }
{ l: 7203, r: 5, arr: [], sum: NaN }
{ l: 7204, r: 5, arr: [], sum: NaN }
{ l: 7205, r: 5, arr: [], sum: NaN }
{ l: 7206, r: 5, arr: [], sum: NaN }
{ l: 7207, r: 5, arr: [], sum: NaN }
{ l: 7208, r: 5, arr: [], sum: NaN }
{ l: 7209, r: 5, arr: [], sum: NaN }
{ l: 7210, r: 5, arr: [], sum: NaN }
{ l: 7211, r: 5, arr: [], sum: NaN }
{ l: 7212, r: 5, arr: [], sum: NaN }
{ l: 7213, r: 5, arr: [], sum: NaN }
{ l: 7214, r: 5, arr: [], sum: NaN }
{ l: 7215, r: 5, arr: [], sum: NaN }
{ l: 7216, r: 5, arr: [], sum: NaN }
{ l: 7217, r: 5, arr: [], sum: NaN }
{ l: 7218, r: 5, arr: [], sum: NaN }
{ l: 7219, r: 5, arr: [], sum: NaN }
{ l: 7220, r: 5, arr: [], sum: NaN }
{ l: 7221, r: 5, arr: [], sum: NaN }
{ l: 7222, r: 5, arr: [], sum: NaN }
{ l: 7223, r: 5, arr: [], sum: NaN }
{ l: 7224, r: 5, arr: [], sum: NaN }
{ l: 7225, r: 5, arr: [], sum: NaN }
{ l: 7226, r: 5, arr: [], sum: NaN }
{ l: 7227, r: 5, arr: [], sum: NaN }
{ l: 7228, r: 5, arr: [], sum: NaN }
{ l: 7229, r: 5, arr: [], sum: NaN }
{ l: 7230, r: 5, arr: [], sum: NaN }
{ l: 7231, r: 5, arr: [], sum: NaN }
{ l: 7232, r: 5, arr: [], sum: NaN }
{ l: 7233, r: 5, arr: [], sum: NaN }
{ l: 7234, r: 5, arr: [], sum: NaN }
{ l: 7235, r: 5, arr: [], sum: NaN }
{ l: 7236, r: 5, arr: [], sum: NaN }
{ l: 7237, r: 5, arr: [], sum: NaN }
{ l: 7238, r: 5, arr: [], sum: NaN }
{ l: 7239, r: 5, arr: [], sum: NaN }
{ l: 7240, r: 5, arr: [], sum: NaN }
{ l: 7241, r: 5, arr: [], sum: NaN }
{ l: 7242, r: 5, arr: [], sum: NaN }
{ l: 7243, r: 5, arr: [], sum: NaN }
{ l: 7244, r: 5, arr: [], sum: NaN }
{ l: 7245, r: 5, arr: [], sum: NaN }
{ l: 7246, r: 5, arr: [], sum: NaN }
{ l: 7247, r: 5, arr: [], sum: NaN }
{ l: 7248, r: 5, arr: [], sum: NaN }
{ l: 7249, r: 5, arr: [], sum: NaN }
{ l: 7250, r: 5, arr: [], sum: NaN }
{ l: 7251, r: 5, arr: [], sum: NaN }
{ l: 7252, r: 5, arr: [], sum: NaN }
{ l: 7253, r: 5, arr: [], sum: NaN }
{ l: 7254, r: 5, arr: [], sum: NaN }
{ l: 7255, r: 5, arr: [], sum: NaN }
{ l: 7256, r: 5, arr: [], sum: NaN }
{ l: 7257, r: 5, arr: [], sum: NaN }
{ l: 7258, r: 5, arr: [], sum: NaN }
{ l: 7259, r: 5, arr: [], sum: NaN }
{ l: 7260, r: 5, arr: [], sum: NaN }
{ l: 7261, r: 5, arr: [], sum: NaN }
{ l: 7262, r: 5, arr: [], sum: NaN }
{ l: 7263, r: 5, arr: [], sum: NaN }
{ l: 7264, r: 5, arr: [], sum: NaN }
{ l: 7265, r: 5, arr: [], sum: NaN }
{ l: 7266, r: 5, arr: [], sum: NaN }
{ l: 7267, r: 5, arr: [], sum: NaN }
{ l: 7268, r: 5, arr: [], sum: NaN }
{ l: 7269, r: 5, arr: [], sum: NaN }
{ l: 7270, r: 5, arr: [], sum: NaN }
{ l: 7271, r: 5, arr: [], sum: NaN }
{ l: 7272, r: 5, arr: [], sum: NaN }
{ l: 7273, r: 5, arr: [], sum: NaN }
{ l: 7274, r: 5, arr: [], sum: NaN }
{ l: 7275, r: 5, arr: [], sum: NaN }
{ l: 7276, r: 5, arr: [], sum: NaN }
{ l: 7277, r: 5, arr: [], sum: NaN }
{ l: 7278, r: 5, arr: [], sum: NaN }
{ l: 7279, r: 5, arr: [], sum: NaN }
{ l: 7280, r: 5, arr: [], sum: NaN }
{ l: 7281, r: 5, arr: [], sum: NaN }
{ l: 7282, r: 5, arr: [], sum: NaN }
{ l: 7283, r: 5, arr: [], sum: NaN }
{ l: 7284, r: 5, arr: [], sum: NaN }
{ l: 7285, r: 5, arr: [], sum: NaN }
{ l: 7286, r: 5, arr: [], sum: NaN }
{ l: 7287, r: 5, arr: [], sum: NaN }
{ l: 7288, r: 5, arr: [], sum: NaN }
{ l: 7289, r: 5, arr: [], sum: NaN }
{ l: 7290, r: 5, arr: [], sum: NaN }
{ l: 7291, r: 5, arr: [], sum: NaN }
{ l: 7292, r: 5, arr: [], sum: NaN }
{ l: 7293, r: 5, arr: [], sum: NaN }
{ l: 7294, r: 5, arr: [], sum: NaN }
{ l: 7295, r: 5, arr: [], sum: NaN }
{ l: 7296, r: 5, arr: [], sum: NaN }
{ l: 7297, r: 5, arr: [], sum: NaN }
{ l: 7298, r: 5, arr: [], sum: NaN }
{ l: 7299, r: 5, arr: [], sum: NaN }
{ l: 7300, r: 5, arr: [], sum: NaN }
{ l: 7301, r: 5, arr: [], sum: NaN }
{ l: 7302, r: 5, arr: [], sum: NaN }
{ l: 7303, r: 5, arr: [], sum: NaN }
